timestamp_ns,tx,ty,tz,qx,qy,qz,qw
149264414000,-0.020255000,-0.022739000,-0.002965000,0.498729557,0.500700221,-0.476133684,0.523320965
149265450000,-0.020628000,-0.023028000,-0.003033000,0.498679808,0.500777963,-0.476111115,0.523314520
149266413000,-0.020976000,-0.023296000,-0.003096000,0.498632433,0.500849886,-0.476090020,0.523310025
149267412000,-0.021337000,-0.023575000,-0.003161000,0.498582627,0.500923265,-0.476066909,0.523308269
149268411000,-0.021699000,-0.023854000,-0.003227000,0.498533726,0.500996040,-0.476041877,0.523307962
149269411000,-0.022062000,-0.024135000,-0.003292000,0.498486241,0.501068756,-0.476015882,0.523307223
149270455000,-0.022443000,-0.024428000,-0.003361000,0.498436460,0.501145266,-0.475988080,0.523306665
149271409000,-0.022791000,-0.024696000,-0.003424000,0.498389420,0.501216310,-0.475961937,0.523307206
149272408000,-0.023156000,-0.024976000,-0.003490000,0.498338942,0.501292328,-0.475933560,0.523308272
149273407000,-0.023523000,-0.025258000,-0.003558000,0.498287536,0.501370276,-0.475904756,0.523308743
149274407000,-0.023890000,-0.025540000,-0.003626000,0.498235375,0.501449274,-0.475876338,0.523308559
149275451000,-0.024275000,-0.025835000,-0.003697000,0.498180665,0.501531236,-0.475847349,0.523308460
149276405000,-0.024627000,-0.026105000,-0.003762000,0.498131786,0.501604152,-0.475821532,0.523308578
149277404000,-0.024998000,-0.026390000,-0.003831000,0.498082264,0.501679167,-0.475795241,0.523307711
149278404000,-0.025370000,-0.026675000,-0.003900000,0.498032137,0.501754803,-0.475770005,0.523305848
149279403000,-0.025743000,-0.026961000,-0.003969000,0.497979906,0.501831035,-0.475745756,0.523304502
149280448000,-0.026133000,-0.027259000,-0.004041000,0.497923633,0.501910195,-0.475720333,0.523305242
149281401000,-0.026490000,-0.027532000,-0.004107000,0.497872584,0.501981886,-0.475696030,0.523307140
149282401000,-0.026866000,-0.027819000,-0.004177000,0.497818953,0.502058144,-0.475670703,0.523308028
149283400000,-0.027242000,-0.028107000,-0.004247000,0.497764348,0.502135899,-0.475646480,0.523307385
149284399000,-0.027619000,-0.028395000,-0.004318000,0.497708556,0.502214039,-0.475622653,0.523307122
149285444000,-0.028014000,-0.028696000,-0.004393000,0.497648970,0.502296363,-0.475597043,0.523308053
149286398000,-0.028375000,-0.028972000,-0.004461000,0.497594323,0.502372074,-0.475573047,0.523309150
149287397000,-0.028754000,-0.029261000,-0.004533000,0.497537269,0.502451161,-0.475548412,0.523309856
149288396000,-0.029135000,-0.029551000,-0.004604000,0.497481310,0.502528447,-0.475524053,0.523310980
149289396000,-0.029517000,-0.029842000,-0.004676000,0.497425715,0.502603919,-0.475499745,0.523313435
149290440000,-0.029917000,-0.030147000,-0.004751000,0.497366249,0.502683619,-0.475475006,0.523315882
149291394000,-0.030283000,-0.030426000,-0.004820000,0.497310481,0.502758623,-0.475453455,0.523316410
149292393000,-0.030668000,-0.030719000,-0.004894000,0.497251000,0.502839568,-0.475431555,0.523315057
149293393000,-0.031053000,-0.031012000,-0.004968000,0.497191111,0.502921310,-0.475408959,0.523313937
149294392000,-0.031438000,-0.031305000,-0.005043000,0.497130522,0.503003392,-0.475385209,0.523314184
149295436000,-0.031842000,-0.031612000,-0.005121000,0.497066175,0.503090982,-0.475359578,0.523314392
149296390000,-0.032212000,-0.031893000,-0.005193000,0.497007149,0.503172025,-0.475335933,0.523314015
149297390000,-0.032601000,-0.032188000,-0.005268000,0.496944737,0.503256137,-0.475311499,0.523314597
149298389000,-0.032990000,-0.032484000,-0.005343000,0.496881338,0.503337864,-0.475287867,0.523317662
149299388000,-0.033369000,-0.032804000,-0.005408000,0.496828217,0.503375784,-0.475299284,0.523321253
149300433000,-0.033778000,-0.033115000,-0.005486000,0.496762396,0.503460606,-0.475275570,0.523323679
149301387000,-0.034152000,-0.033399000,-0.005559000,0.496701996,0.503539749,-0.475253800,0.523324635
149302386000,-0.034545000,-0.033697000,-0.005635000,0.496637917,0.503624332,-0.475229634,0.523326003
149302610000,-0.034633000,-0.033764000,-0.005652000,0.496623439,0.503643429,-0.475223945,0.523326532
149303128000,-0.034840000,-0.033960000,-0.005690000,0.496602059,0.503644289,-0.475241527,0.523330026
149304125000,-0.035260000,-0.034292000,-0.005780000,0.496541490,0.503727013,-0.475208519,0.523337853
149305170000,-0.035701000,-0.034641000,-0.005876000,0.496476767,0.503813669,-0.475175218,0.523346079
149306124000,-0.036104000,-0.034960000,-0.005963000,0.496415061,0.503894592,-0.475146498,0.523352781
149307123000,-0.036526000,-0.035294000,-0.006056000,0.496347513,0.503981811,-0.475117392,0.523359289
149308122000,-0.036950000,-0.035629000,-0.006148000,0.496278954,0.504070097,-0.475088135,0.523365839
149309122000,-0.037375000,-0.035965000,-0.006241000,0.496210854,0.504157643,-0.475058277,0.523373187
149310166000,-0.037819000,-0.036316000,-0.006338000,0.496140856,0.504249443,-0.475025990,0.523380416
149311120000,-0.038226000,-0.036638000,-0.006427000,0.496078138,0.504334389,-0.474995500,0.523385690
149312119000,-0.038654000,-0.036976000,-0.006521000,0.496012451,0.504423361,-0.474964132,0.523390671
149313119000,-0.039082000,-0.037315000,-0.006614000,0.495946059,0.504510970,-0.474933614,0.523396838
149314118000,-0.039511000,-0.037654000,-0.006706000,0.495879025,0.504596657,-0.474904092,0.523404537
149315163000,-0.039961000,-0.038009000,-0.006803000,0.495808797,0.504686314,-0.474872751,0.523413061
149316117000,-0.040372000,-0.038334000,-0.006892000,0.495744769,0.504770014,-0.474842530,0.523420414
149317116000,-0.040804000,-0.038674000,-0.006986000,0.495676237,0.504860262,-0.474809508,0.523428233
149318115000,-0.041236000,-0.039014000,-0.007080000,0.495606649,0.504951371,-0.474776919,0.523435803
149319114000,-0.041669000,-0.039356000,-0.007174000,0.495537354,0.505040546,-0.474746347,0.523443105
149320159000,-0.042124000,-0.039715000,-0.007272000,0.495465884,0.505131179,-0.474716104,0.523450733
149321113000,-0.042540000,-0.040043000,-0.007361000,0.495401242,0.505212892,-0.474688244,0.523458321
149322112000,-0.042977000,-0.040387000,-0.007454000,0.495332645,0.505298648,-0.474657821,0.523468051
149323111000,-0.043414000,-0.040730000,-0.007547000,0.495262725,0.505384950,-0.474626309,0.523479467
149324111000,-0.043852000,-0.041075000,-0.007640000,0.495191864,0.505471234,-0.474594072,0.523492423
149325155000,-0.044311000,-0.041435000,-0.007738000,0.495117095,0.505562171,-0.474560536,0.523505731
149326109000,-0.044730000,-0.041764000,-0.007828000,0.495048590,0.505646032,-0.474530917,0.523516372
149327108000,-0.045171000,-0.042111000,-0.007922000,0.494976090,0.505734809,-0.474501756,0.523525602
149328108000,-0.045613000,-0.042458000,-0.008017000,0.494902472,0.505824310,-0.474474826,0.523533142
149329107000,-0.046056000,-0.042806000,-0.008113000,0.494828171,0.505913535,-0.474449612,0.523540010
149330152000,-0.046520000,-0.043170000,-0.008213000,0.494749597,0.506006786,-0.474423857,0.523547489
149331105000,-0.046944000,-0.043502000,-0.008304000,0.494677701,0.506091746,-0.474399383,0.523555481
149332105000,-0.047389000,-0.043852000,-0.008399000,0.494603391,0.506180566,-0.474370949,0.523565586
149333104000,-0.047835000,-0.044201000,-0.008494000,0.494531420,0.506268115,-0.474339760,0.523577179
149334103000,-0.048283000,-0.044552000,-0.008588000,0.494461210,0.506353445,-0.474307659,0.523590055
149335148000,-0.048752000,-0.044919000,-0.008687000,0.494388123,0.506441424,-0.474275137,0.523603441
149336102000,-0.049181000,-0.045255000,-0.008777000,0.494319871,0.506521722,-0.474247795,0.523614972
149337101000,-0.049631000,-0.045608000,-0.008872000,0.494245903,0.506606765,-0.474220623,0.523627132
149338119000,-0.050090000,-0.045967000,-0.008969000,0.494168162,0.506694984,-0.474193009,0.523640154
149339099000,-0.050533000,-0.046313000,-0.009064000,0.494092202,0.506782654,-0.474165378,0.523652015
149340144000,-0.051006000,-0.046683000,-0.009165000,0.494011372,0.506879309,-0.474134405,0.523662770
149341098000,-0.051438000,-0.047021000,-0.009258000,0.493938402,0.506968299,-0.474104929,0.523672145
149342097000,-0.051892000,-0.047375000,-0.009356000,0.493863581,0.507059633,-0.474073133,0.523683069
149343096000,-0.052347000,-0.047731000,-0.009452000,0.493789308,0.507149039,-0.474041346,0.523695305
149344096000,-0.052804000,-0.048087000,-0.009549000,0.493714639,0.507237912,-0.474010264,0.523707768
149345140000,-0.053281000,-0.048460000,-0.009650000,0.493635458,0.507331934,-0.473978404,0.523720170
149346094000,-0.053718000,-0.048801000,-0.009744000,0.493562441,0.507420592,-0.473948815,0.523729874
149347094000,-0.054177000,-0.049158000,-0.009843000,0.493485427,0.507516015,-0.473916757,0.523738995
149348093000,-0.054635000,-0.049516000,-0.009941000,0.493407960,0.507610876,-0.473884285,0.523749432
149349092000,-0.055096000,-0.049875000,-0.010039000,0.493331206,0.507703503,-0.473852386,0.523760814
149350137000,-0.055578000,-0.050251000,-0.010142000,0.493251806,0.507800180,-0.473818850,0.523772213
149351090000,-0.056019000,-0.050595000,-0.010236000,0.493179403,0.507890184,-0.473787621,0.523781374
149352090000,-0.056482000,-0.050955000,-0.010335000,0.493103255,0.507985928,-0.473753849,0.523790767
149353089000,-0.056945000,-0.051317000,-0.010435000,0.493026468,0.508081770,-0.473719910,0.523800786
149354088000,-0.057410000,-0.051678000,-0.010534000,0.492947892,0.508177776,-0.473686107,0.523812176
149355133000,-0.057896000,-0.052057000,-0.010637000,0.492862854,0.508278133,-0.473651648,0.523825985
149356087000,-0.058340000,-0.052403000,-0.010731000,0.492784141,0.508369427,-0.473621200,0.523838978
149357086000,-0.058807000,-0.052767000,-0.010830000,0.492703185,0.508465478,-0.473588613,0.523851367
149358085000,-0.059275000,-0.053131000,-0.010930000,0.492623618,0.508563582,-0.473553065,0.523863101
149359084000,-0.059742000,-0.053495000,-0.011029000,0.492543284,0.508663128,-0.473514963,0.523876431
149360129000,-0.060232000,-0.053876000,-0.011133000,0.492457627,0.508768059,-0.473474400,0.523891726
149361083000,-0.060681000,-0.054225000,-0.011228000,0.492379573,0.508863670,-0.473438474,0.523904699
149362082000,-0.061151000,-0.054592000,-0.011328000,0.492299865,0.508963261,-0.473401524,0.523916252
149363082000,-0.061623000,-0.054960000,-0.011428000,0.492221816,0.509062193,-0.473364006,0.523927367
149364081000,-0.062096000,-0.055329000,-0.011527000,0.492143392,0.509161604,-0.473325073,0.523939613
149365126000,-0.062590000,-0.055714000,-0.011632000,0.492059507,0.509268991,-0.473281850,0.523953076
149366079000,-0.063041000,-0.056065000,-0.011728000,0.491980927,0.509370312,-0.473241297,0.523965006
149367078000,-0.063515000,-0.056434000,-0.011828000,0.491896986,0.509477373,-0.473199521,0.523977457
149368078000,-0.063990000,-0.056805000,-0.011929000,0.491811925,0.509583006,-0.473159247,0.523990951
149369077000,-0.064465000,-0.057175000,-0.012028000,0.491726040,0.509688054,-0.473118922,0.524005797
149370122000,-0.064963000,-0.057563000,-0.012132000,0.491635963,0.509798594,-0.473075244,0.524022220
149371078000,-0.065419000,-0.057919000,-0.012228000,0.491554521,0.509899779,-0.473034261,0.524037170
149372075000,-0.065896000,-0.058291000,-0.012326000,0.491470834,0.510004204,-0.472991510,0.524052634
149373074000,-0.066375000,-0.058664000,-0.012426000,0.491386280,0.510109480,-0.472948762,0.524068040
149374073000,-0.066854000,-0.059038000,-0.012525000,0.491298990,0.510217617,-0.472905603,0.524083558
149375118000,-0.067356000,-0.059429000,-0.012629000,0.491204934,0.510333046,-0.472860068,0.524100421
149376072000,-0.067814000,-0.059786000,-0.012724000,0.491117825,0.510439576,-0.472818148,0.524116132
149377071000,-0.068295000,-0.060161000,-0.012824000,0.491026583,0.510551346,-0.472773458,0.524133070
149378070000,-0.068777000,-0.060537000,-0.012923000,0.490935445,0.510663712,-0.472728292,0.524149715
149379070000,-0.069260000,-0.060913000,-0.013023000,0.490843736,0.510777332,-0.472683504,0.524165288
149380129000,-0.069772000,-0.061313000,-0.013128000,0.490746089,0.510898129,-0.472636639,0.524181252
149381068000,-0.070227000,-0.061668000,-0.013222000,0.490659529,0.511005718,-0.472594820,0.524195116
149382068000,-0.070712000,-0.062047000,-0.013322000,0.490567889,0.511121472,-0.472548962,0.524209373
149383067000,-0.071198000,-0.062426000,-0.013421000,0.490476592,0.511238074,-0.472501827,0.524223586
149384066000,-0.071684000,-0.062805000,-0.013520000,0.490384320,0.511354786,-0.472454111,0.524239081
149385111000,-0.072193000,-0.063202000,-0.013623000,0.490286608,0.511476241,-0.472404043,0.524257110
149386065000,-0.072658000,-0.063565000,-0.013717000,0.490196205,0.511588445,-0.472357880,0.524273762
149387064000,-0.073145000,-0.063946000,-0.013817000,0.490099633,0.511708866,-0.472309630,0.524289995
149388063000,-0.073633000,-0.064326000,-0.013916000,0.490000791,0.511831099,-0.472261877,0.524306084
149389062000,-0.074121000,-0.064708000,-0.014015000,0.489899690,0.511954458,-0.472214177,0.524323086
149390107000,-0.074633000,-0.065107000,-0.014119000,0.489792663,0.512084665,-0.472163796,0.524341294
149391061000,-0.075100000,-0.065472000,-0.014214000,0.489694603,0.512204898,-0.472117502,0.524357133
149392060000,-0.075591000,-0.065855000,-0.014314000,0.489592096,0.512331800,-0.472069254,0.524372316
149393059000,-0.076082000,-0.066239000,-0.014414000,0.489489758,0.512459405,-0.472021564,0.524386097
149394058000,-0.076574000,-0.066623000,-0.014514000,0.489386683,0.512588567,-0.471974239,0.524398659
149395103000,-0.077089000,-0.067026000,-0.014620000,0.489277302,0.512726781,-0.471924173,0.524410664
149396057000,-0.077560000,-0.067394000,-0.014717000,0.489176103,0.512854912,-0.471877919,0.524421404
149397056000,-0.078053000,-0.067779000,-0.014818000,0.489069690,0.512989090,-0.471828356,0.524434013
149398056000,-0.078547000,-0.068165000,-0.014919000,0.488963791,0.513122600,-0.471777499,0.524447900
149399055000,-0.079059000,-0.068593000,-0.014984000,0.489239047,0.513288082,-0.471787704,0.524019907
149400100000,-0.079576000,-0.068998000,-0.015089000,0.489128394,0.513428826,-0.471733238,0.524034357
149401053000,-0.080049000,-0.069367000,-0.015186000,0.489026792,0.513558488,-0.471683556,0.524046849
149402053000,-0.080546000,-0.069755000,-0.015288000,0.488920531,0.513695576,-0.471630837,0.524059083
149402610000,-0.080823000,-0.069971000,-0.015345000,0.488861492,0.513772392,-0.471601175,0.524065551
149402994000,-0.081019000,-0.070154000,-0.015345000,0.489199172,0.513859140,-0.471643677,0.523626963
149403994000,-0.081493000,-0.070515000,-0.015445000,0.489088619,0.514000435,-0.471592954,0.523637242
149405038000,-0.081989000,-0.070892000,-0.015550000,0.488973126,0.514148592,-0.471539640,0.523647663
149406010000,-0.082451000,-0.071243000,-0.015648000,0.488866692,0.514286583,-0.471489757,0.523656449
149406991000,-0.082919000,-0.071599000,-0.015747000,0.488761690,0.514425200,-0.471439267,0.523663768
149407991000,-0.083396000,-0.071962000,-0.015848000,0.488657290,0.514565289,-0.471386722,0.523670865
149408990000,-0.083874000,-0.072326000,-0.015948000,0.488554087,0.514705351,-0.471332741,0.523678100
149410035000,-0.084374000,-0.072706000,-0.016054000,0.488446299,0.514853194,-0.471274142,0.523686055
149410988000,-0.084831000,-0.073053000,-0.016151000,0.488346899,0.514990211,-0.471219921,0.523692825
149411988000,-0.085311000,-0.073416000,-0.016254000,0.488240957,0.515136442,-0.471163563,0.523698493
149412987000,-0.085791000,-0.073780000,-0.016357000,0.488134000,0.515284845,-0.471106865,0.523703207
149413986000,-0.086271000,-0.074144000,-0.016461000,0.488027220,0.515434244,-0.471048802,0.523707933
149415031000,-0.086774000,-0.074525000,-0.016569000,0.487915990,0.515590615,-0.470985784,0.523714327
149415985000,-0.087234000,-0.074873000,-0.016668000,0.487814506,0.515732440,-0.470927690,0.523721461
149416984000,-0.087717000,-0.075238000,-0.016771000,0.487708169,0.515880335,-0.470866862,0.523729530
149417983000,-0.088200000,-0.075603000,-0.016874000,0.487603500,0.516028099,-0.470805207,0.523736848
149418982000,-0.088684000,-0.075970000,-0.016978000,0.487501153,0.516176131,-0.470742069,0.523743002
149420027000,-0.089191000,-0.076353000,-0.017087000,0.487395584,0.516332731,-0.470673950,0.523748115
149420981000,-0.089654000,-0.076704000,-0.017187000,0.487299375,0.516477878,-0.470611012,0.523751083
149421980000,-0.090140000,-0.077072000,-0.017292000,0.487197761,0.516632052,-0.470545608,0.523752322
149422979000,-0.090626000,-0.077440000,-0.017398000,0.487094597,0.516787717,-0.470481263,0.523752509
149423979000,-0.091113000,-0.077809000,-0.017504000,0.486989437,0.516944884,-0.470416674,0.523753213
149425024000,-0.091622000,-0.078194000,-0.017615000,0.486877335,0.517111154,-0.470346315,0.523756488
149425977000,-0.092086000,-0.078545000,-0.017715000,0.486774194,0.517264070,-0.470278440,0.523762308
149426976000,-0.092573000,-0.078913000,-0.017820000,0.486667037,0.517424633,-0.470203938,0.523770179
149427976000,-0.093061000,-0.079283000,-0.017924000,0.486561662,0.517585796,-0.470127681,0.523777297
149428975000,-0.093550000,-0.079653000,-0.018028000,0.486457332,0.517747694,-0.470051299,0.523782748
149430020000,-0.094061000,-0.080040000,-0.018137000,0.486347189,0.517918511,-0.469972010,0.523787303
149430974000,-0.094528000,-0.080395000,-0.018236000,0.486245344,0.518076007,-0.469898938,0.523791662
149431973000,-0.095018000,-0.080766000,-0.018339000,0.486137547,0.518242718,-0.469821169,0.523796564
149432972000,-0.095508000,-0.081138000,-0.018442000,0.486028574,0.518411410,-0.469742150,0.523801630
149433971000,-0.095998000,-0.081511000,-0.018544000,0.485917652,0.518582481,-0.469662016,0.523807061
149435016000,-0.096512000,-0.081900000,-0.018651000,0.485799569,0.518763798,-0.469576452,0.523813761
149435970000,-0.096980000,-0.082256000,-0.018747000,0.485690468,0.518930336,-0.469496077,0.523822021
149436969000,-0.097472000,-0.082629000,-0.018846000,0.485575370,0.519105342,-0.469410695,0.523831847
149437968000,-0.097964000,-0.083003000,-0.018944000,0.485458599,0.519281630,-0.469325703,0.523841505
149438969000,-0.098458000,-0.083379000,-0.019042000,0.485338937,0.519459917,-0.469242388,0.523850257
149440012000,-0.098973000,-0.083770000,-0.019143000,0.485211463,0.519646356,-0.469157479,0.523859486
149440966000,-0.099445000,-0.084129000,-0.019233000,0.485092660,0.519816889,-0.469081113,0.523868708
149441965000,-0.099940000,-0.084506000,-0.019326000,0.484967018,0.519995934,-0.469001321,0.523878784
149442965000,-0.100436000,-0.084884000,-0.019418000,0.484839758,0.520175904,-0.468921771,0.523889120
149443964000,-0.100932000,-0.085262000,-0.019508000,0.484709868,0.520356645,-0.468844478,0.523899000
149445009000,-0.101451000,-0.085658000,-0.019600000,0.484569171,0.520547807,-0.468767161,0.523908434
149445962000,-0.101926000,-0.086019000,-0.019684000,0.484435941,0.520725176,-0.468698513,0.523916801
149446962000,-0.102424000,-0.086398000,-0.019769000,0.484291315,0.520912880,-0.468628028,0.523926965
149447961000,-0.102922000,-0.086777000,-0.019852000,0.484141687,0.521099768,-0.468560923,0.523939424
149448960000,-0.103421000,-0.087158000,-0.019933000,0.483987789,0.521285381,-0.468499038,0.523952310
149450005000,-0.103944000,-0.087556000,-0.020016000,0.483823016,0.521480421,-0.468438767,0.523964294
149450959000,-0.104422000,-0.087920000,-0.020090000,0.483669352,0.521660636,-0.468385682,0.523974228
149451958000,-0.104923000,-0.088302000,-0.020165000,0.483503696,0.521851240,-0.468332077,0.523985234
149452957000,-0.105424000,-0.088684000,-0.020238000,0.483332218,0.522042021,-0.468282316,0.523997870
149453957000,-0.105926000,-0.089067000,-0.020309000,0.483155854,0.522231999,-0.468238047,0.524010775
149455001000,-0.106452000,-0.089468000,-0.020381000,0.482967743,0.522429921,-0.468197087,0.524023496
149455955000,-0.106933000,-0.089836000,-0.020445000,0.482793054,0.522610252,-0.468163451,0.524034707
149456954000,-0.107438000,-0.090221000,-0.020509000,0.482606227,0.522799336,-0.468131151,0.524047048
149457953000,-0.107943000,-0.090606000,-0.020571000,0.482413948,0.522989157,-0.468101942,0.524060776
149458953000,-0.108448000,-0.090991000,-0.020632000,0.482216570,0.523180370,-0.468075658,0.524075051
149459997000,-0.108976000,-0.091394000,-0.020693000,0.482005946,0.523380699,-0.468051624,0.524090249
149460951000,-0.109460000,-0.091763000,-0.020746000,0.481809964,0.523563222,-0.468032959,0.524104817
149461951000,-0.109966000,-0.092149000,-0.020800000,0.481600674,0.523753805,-0.468015943,0.524121951
149462950000,-0.110473000,-0.092535000,-0.020852000,0.481388295,0.523943858,-0.468000815,0.524140610
149463949000,-0.110980000,-0.092922000,-0.020901000,0.481173009,0.524134457,-0.467987557,0.524159568
149464994000,-0.111511000,-0.093326000,-0.020952000,0.480944401,0.524335392,-0.467976209,0.524178544
149465948000,-0.111996000,-0.093696000,-0.020997000,0.480732318,0.524520203,-0.467968699,0.524194899
149466947000,-0.112504000,-0.094083000,-0.021042000,0.480507163,0.524712824,-0.467964775,0.524212064
149467946000,-0.113014000,-0.094472000,-0.021086000,0.480279833,0.524903038,-0.467965062,0.524229705
149468945000,-0.113524000,-0.094861000,-0.021128000,0.480049787,0.525093453,-0.467967943,0.524247147
149469990000,-0.114057000,-0.095268000,-0.021171000,0.479806489,0.525295328,-0.467971131,0.524264792
149470944000,-0.114544000,-0.095639000,-0.021209000,0.479581626,0.525481663,-0.467974392,0.524280892
149471943000,-0.115055000,-0.096027000,-0.021247000,0.479343155,0.525677613,-0.467979262,0.524298196
