timestamp_ns,w_x,w_y,w_z,a_x,a_y,a_z
148625248862,0.042056613,-0.021826850,-0.014639961,0.774524271,-9.629479408,0.438138902
148626509762,0.033006456,-0.022093032,-0.013309055,0.805648863,-9.639056206,0.401028782
148627770662,0.037531536,-0.015970865,-0.014639961,0.774524271,-9.640253067,0.383072287
148629031562,0.041258071,-0.020229762,-0.014107598,0.803254664,-9.635464668,0.459686726
148630292450,0.042855155,-0.024754841,-0.012244331,0.754173517,-9.645041466,0.414196908
148631553362,0.033804998,-0.020495944,-0.012510511,0.817619860,-9.690531731,0.380678087
148632814225,0.035934448,-0.018632676,-0.016237047,0.845153213,-9.676166534,0.453701228
148634075150,0.034603544,-0.021826850,-0.014906141,0.803254664,-9.682151794,0.426167905
148635336025,0.037265353,-0.022625392,-0.013575235,0.806845963,-9.684545517,0.420182407
148636596937,0.037265353,-0.020495944,-0.011445787,0.830788016,-9.664195061,0.380678087
148637857837,0.038862441,-0.026085747,-0.006920708,0.797269166,-9.664195061,0.463278025
148639118737,0.038596258,-0.026085747,-0.015704684,0.822408319,-9.676166534,0.404620081
148640379637,0.039128620,-0.023956299,-0.017035590,0.799663365,-9.670180321,0.438138902
148641640525,0.038330078,-0.022093032,-0.013042874,0.812831461,-9.665391922,0.428562105
148642901412,0.035402086,-0.024488661,-0.010114881,0.815225661,-9.634267807,0.421379507
148644162325,0.036732990,-0.027416652,-0.009050157,0.805648863,-9.640253067,0.423773706
148645423212,0.039927166,-0.024754841,-0.012510511,0.849941611,-9.605537415,0.385466486
148646684100,0.041524250,-0.030877007,-0.011711968,0.883460462,-9.588777542,0.438138902
148647945000,0.045516968,-0.032207914,-0.007186890,0.863109708,-9.533711433,0.389057785
148649205900,0.040193345,-0.029546101,-0.012510511,0.920570552,-9.543288231,0.407014281
148650466800,0.037265353,-0.023157755,-0.011978149,0.915782154,-9.526528358,0.341173738
148651727687,0.035668265,-0.026351929,-0.008783977,0.891840160,-9.457097054,0.409408480
148652988587,0.034071181,-0.028747559,-0.003992716,0.825999618,-9.500192642,0.354341865
148654249487,0.045250785,-0.029279921,-0.011445787,0.849941611,-9.498995781,0.300472319
148655510387,0.048178777,-0.031409368,-0.013042874,0.873883605,-9.466673851,0.369904160
148656771287,0.041524250,-0.030344645,-0.010381063,0.916979253,-9.489418983,0.371101260
148658032187,0.048977323,-0.030344645,-0.008251614,0.827196717,-9.508572578,0.357933164
148659293075,0.051372953,-0.035668265,-0.015172322,0.810437262,-9.415198326,0.337582439
148660553962,0.049243502,-0.039128620,-0.011179605,0.847547412,-9.447520256,0.310049117
148661814875,0.053502399,-0.033006456,-0.010381063,0.855927110,-9.441534042,0.324414343
148663075737,0.052703857,-0.033804998,-0.018898858,0.851138711,-9.454702377,0.312443316
148664336650,0.051372953,-0.035934448,-0.022891574,0.837970614,-9.391256332,0.311246216
148665597550,0.056430392,-0.038862441,-0.017834133,0.837970614,-9.421183586,0.323217243
148666858450,0.058559842,-0.040459525,-0.019431220,0.818816960,-9.434351921,0.341173738
148668119337,0.058826022,-0.042056613,-0.022359211,0.812831461,-9.396044731,0.322020143
148669380250,0.059890747,-0.041258071,-0.018632676,0.816422760,-9.435548782,0.338779539
148670641137,0.060156927,-0.040991887,-0.018366495,0.802057564,-9.427168846,0.374692559
148671902037,0.063351102,-0.040991887,-0.014373779,0.833182216,-9.408015251,0.366312861
148673162937,0.063617282,-0.042855155,-0.013309055,0.798466265,-9.415198326,0.292092621
148674423825,0.064149641,-0.041258071,-0.020762125,0.788889468,-9.415198326,0.310049117
148675684725,0.067876182,-0.043121338,-0.019963583,0.792480767,-9.445125580,0.311246216
148676945625,0.070271812,-0.046049330,-0.014107598,0.785298169,-9.436745644,0.326808542
148678206512,0.068408541,-0.043919880,-0.015438504,0.778115571,-9.453505516,0.277727395
148679467412,0.068940900,-0.046049330,-0.014373779,0.785298169,-9.459490776,0.237025976
148680728300,0.070804171,-0.046315510,-0.013309055,0.758961916,-9.445125580,0.253785372
148681989212,0.072135076,-0.048178777,-0.012776692,0.746990919,-9.507374763,0.244208574
148683250100,0.068674721,-0.045516968,-0.011179605,0.749385118,-9.502586365,0.276530296
148684511000,0.073998347,-0.047114052,-0.011445787,0.758961916,-9.485827446,0.246602774
148685771900,0.077192515,-0.047114052,-0.009848701,0.820014060,-9.519346237,0.238223076
148687032800,0.076393977,-0.049775865,-0.008783977,0.767341673,-9.524134636,0.266953498
148688293675,0.075595431,-0.048444960,-0.010114881,0.748188019,-9.548076630,0.220266551
148689554587,0.074530706,-0.049775865,-0.005589803,0.713472128,-9.540893555,0.179565132
148690815487,0.074530706,-0.050574407,-0.008251614,0.712275028,-9.605537415,0.181959331
148692076387,0.079321966,-0.048977323,-0.001064724,0.718260527,-9.625887871,0.203507140
148693337262,0.079055786,-0.048444960,-0.002129449,0.721851826,-9.613917351,0.193930343
148694598175,0.077192515,-0.050840590,-0.008517795,0.672770679,-9.639056206,0.237025976
148695859075,0.073732160,-0.053236220,-0.005323622,0.657208383,-9.660603523,0.196324542
148697119975,0.076393977,-0.052437674,-0.001597087,0.632069230,-9.673771858,0.177170932
148698380887,0.075063072,-0.055631850,-0.002129449,0.641646087,-9.694122314,0.186747730
148699641762,0.075595431,-0.055898029,-0.001597087,0.611718535,-9.710882187,0.177170932
148700902637,0.077991061,-0.046581693,-0.001330905,0.592564940,-9.684545517,0.185550630
148702163550,0.078523420,-0.050840590,0.001863268,0.645237386,-9.700108528,0.148440510
148703424450,0.081185237,-0.050042044,0.002927992,0.616506934,-9.707290649,0.190339044
148704685325,0.076393977,-0.049509682,0.001330905,0.580593944,-9.719262123,0.191536143
148705946237,0.073199801,-0.051639132,0.002395630,0.563834488,-9.728838921,0.191536143
148707207137,0.069739446,-0.049775865,0.005323622,0.596156240,-9.689333916,0.221463665
148708468050,0.070537992,-0.052703857,0.005057441,0.578199744,-9.683348656,0.146046311
148709728937,0.069207087,-0.056430392,0.010647244,0.586579442,-9.722852707,0.158017308
148710989837,0.070271812,-0.052437674,0.009050157,0.582988143,-9.684545517,0.132878199
148712250737,0.071336530,-0.050840590,0.011445787,0.556651890,-9.685743332,0.161608621
148713511625,0.066012911,-0.050308228,0.010114881,0.580593944,-9.652224541,0.202310041
148714772512,0.063351102,-0.046581693,0.006654528,0.563834488,-9.635464668,0.213083953
148716033425,0.068940900,-0.047646414,0.011445787,0.616506934,-9.609128952,0.178368032
148717294300,0.070537992,-0.048711140,0.012776692,0.578199744,-9.556456566,0.159214407
148718555212,0.064149641,-0.047646414,0.012510511,0.562637389,-9.569623947,0.168791220
148719816100,0.059890747,-0.046049330,0.012776692,0.626083732,-9.557653427,0.165199921
148721077000,0.065480553,-0.047380235,0.012776692,0.593762040,-9.522937775,0.131681100
148722337900,0.063351102,-0.046049330,0.015438504,0.596156240,-9.516951561,0.102950677
148723598812,0.066811457,-0.047912598,0.017567953,0.573411286,-9.502586365,0.079008654
148724859687,0.064415827,-0.052703857,0.019697402,0.565031588,-9.494207382,0.088585466
148726120587,0.064682007,-0.050042044,0.024222480,0.557848990,-9.460687637,0.110133275
148727381487,0.065746732,-0.050042044,0.018632676,0.525527298,-9.467870712,0.137666598
148728642375,0.057495117,-0.050308228,0.019963583,0.574608386,-9.451110840,0.107739076
148729903275,0.060423110,-0.046315510,0.019431220,0.531512797,-9.422380447,0.119710088
148731164150,0.065746732,-0.046315510,0.022359211,0.521935999,-9.400833130,0.105344877
148732425075,0.069207087,-0.051372953,0.026884291,0.539892495,-9.379284859,0.118512988
148733685962,0.067876182,-0.050840590,0.021294488,0.538695395,-9.334992409,0.083797060
148734946862,0.066545270,-0.050042044,0.023690118,0.541089594,-9.330204010,0.075417355
148736207750,0.070271812,-0.051905312,0.028481377,0.579396844,-9.334992409,0.056263741
148737468662,0.070271812,-0.048178777,0.024488661,0.538695395,-9.385271072,0.044292733
148738729537,0.073199801,-0.048711140,0.021294488,0.502782345,-9.308656693,0.135272399
148739990462,0.075329252,-0.048977323,0.023690118,0.511162043,-9.317035675,0.110133275
148741251350,0.075595431,-0.053502399,0.027416652,0.525527298,-9.318233490,0.022744916
148742512262,0.078789607,-0.053768583,0.026351929,0.495599747,-9.285911560,0.077811554
148743773125,0.077724881,-0.052171495,0.021294488,0.518344700,-9.281123161,0.092176765
148745034037,0.078523420,-0.058559842,0.027150471,0.565031588,-9.257181168,0.062249243
148746294937,0.084379405,-0.054833304,0.028481377,0.548272192,-9.260772705,0.040701430
148747555837,0.085710309,-0.055898029,0.029812282,0.532709897,-9.293093681,0.118512988
148748816725,0.088638306,-0.054833304,0.031941731,0.530315697,-9.288305283,0.049081136
148750077625,0.086508855,-0.054300942,0.029812282,0.543483794,-9.267954826,0.100556470
148751338512,0.085976496,-0.056696571,0.028747559,0.539892495,-9.242815971,0.071826048
148752599412,0.089170665,-0.059358384,0.027949015,0.549469292,-9.283516884,0.076614454
148753860325,0.090767756,-0.060955472,0.024222480,0.566228688,-9.276334763,0.058657940
148755121225,0.091300115,-0.056430392,0.021028306,0.584185243,-9.228450775,0.076614454
148756382087,0.090501569,-0.061754014,0.022891574,0.560243189,-9.260772705,0.063446343
148757643000,0.092897199,-0.061754014,0.025819566,0.622492433,-9.297882080,0.033518825
148758903900,0.094494291,-0.063883461,0.024754841,0.568622887,-9.290699959,0.021547815
148760164812,0.095026650,-0.068674721,0.024754841,0.645237386,-9.339780807,0.021547815
148761425675,0.097688459,-0.067077637,0.026351929,0.594959140,-9.303868294,0.051475339
148762686600,0.100882635,-0.068674721,0.026884291,0.597353339,-9.321824074,0.061052144
148763947475,0.105940074,-0.071336530,0.026351929,0.639251888,-9.354146004,-0.027533319
148765208387,0.102745906,-0.076926336,0.024488661,0.627280831,-9.317035675,0.020350715
148766469275,0.105940074,-0.072135076,0.025021022,0.567425787,-9.330204010,0.014365210
148767730187,0.106738620,-0.074264526,0.025287203,0.577002585,-9.369708061,0.035913024
148768991087,0.112328425,-0.078789607,0.026884291,0.590170741,-9.391256332,0.044292733
148770251975,0.108335704,-0.078789607,0.023157755,0.582988143,-9.391256332,0.010773907
148771512850,0.111263700,-0.079588145,0.025287203,0.513556242,-9.388861656,-0.001197101
148772773762,0.114191689,-0.086242676,0.024222480,0.584185243,-9.458293915,0.008379706
148774034675,0.115788773,-0.081451416,0.024488661,0.586579442,-9.443928719,0.070628949
148775295550,0.114724055,-0.087839760,0.022359211,0.574608386,-9.458293915,0.045489833
148776556450,0.118450589,-0.089170665,0.022625392,0.579396844,-9.463082314,0.021547815
148777817362,0.117652044,-0.085177951,0.021826850,0.537498295,-9.465476036,0.015562311
148779078237,0.119515315,-0.089436844,0.019963583,0.503979445,-9.484629631,0.032321725
148780339125,0.122709483,-0.088105939,0.017834133,0.555454791,-9.538499832,0.028730420
148781600050,0.121112399,-0.091566294,0.016769409,0.553060591,-9.464279175,0.045489833
148782860925,0.118184403,-0.090235390,0.017834133,0.533906996,-9.501389503,0.047884036
148784121812,0.122709483,-0.091566294,0.019697402,0.492008448,-9.488221169,0.038307227
148785382725,0.118450589,-0.097156100,0.014107598,0.484825850,-9.534908295,0.031124622
148786643625,0.119781494,-0.090501569,0.010114881,0.543483794,-9.526528358,0.102950677
148787904525,0.124572754,-0.091033936,0.017301772,0.452504128,-9.551668167,0.064643450
148789165412,0.126968384,-0.096623734,0.016237047,0.470460624,-9.582792282,0.065840550
148790426312,0.124838933,-0.095026650,0.007186890,0.442927331,-9.527726173,0.083797060
148791687212,0.125371292,-0.096623734,0.014906141,0.441730231,-9.557653427,0.096965171
148792948125,0.127766922,-0.099285550,0.013575235,0.427365005,-9.542091370,0.086191259
148794209012,0.122177124,-0.099285550,0.009848701,0.418985307,-9.580398560,0.079008654
148795469900,0.125371292,-0.098220825,0.012244331,0.448912829,-9.589975357,0.046686932
148796730800,0.128033102,-0.099019364,0.014107598,0.401028782,-9.537302971,0.076614454
148797991700,0.127766922,-0.103012085,0.009050157,0.392649084,-9.539696693,0.058657940
148799252612,0.129896373,-0.103544444,0.008251614,0.385466486,-9.507374763,0.003591303
148800513487,0.128033102,-0.102745906,0.008517795,0.421379507,-9.538499832,0.039504327
148801774375,0.129097834,-0.102479719,0.008517795,0.424970806,-9.494207382,0.040701430
148803035275,0.128831655,-0.099019364,0.007453070,0.410605609,-9.528923035,0.051475339
148804296162,0.129896373,-0.095292829,0.009050157,0.432153404,-9.519346237,0.031124622
148805557075,0.133622915,-0.097954646,0.003194173,0.414196908,-9.530119896,0.084994160
148806817987,0.133889094,-0.097954646,0.003726535,0.424970806,-9.510966301,-0.014365210
148808078875,0.136284724,-0.100084089,0.005855984,0.430956304,-9.525331497,0.038307227
148809339762,0.135486171,-0.095292829,0.007453070,0.414196908,-9.508572578,0.079008654
148810600662,0.135219991,-0.099019364,0.007453070,0.433350503,-9.498995781,0.023942018
148811861562,0.138414174,-0.099817909,0.008783977,0.458489627,-9.510966301,0.022744916
148813122462,0.134421453,-0.098487005,0.003194173,0.454898328,-9.485827446,-0.002394202
148814383362,0.139478892,-0.101148814,0.007186890,0.484825850,-9.508572578,0.038307227
148815644250,0.139478892,-0.098753184,0.007719252,0.486022949,-9.487024307,-0.002394202
148816905125,0.137349442,-0.099285550,0.006920708,0.521935999,-9.491812706,0.011971009
148818166037,0.139478892,-0.100616455,0.009050157,0.478840351,-9.489418983,0.029927522
