timestamp_ns,w_x,w_y,w_z,a_x,a_y,a_z
148489903337,-0.012783173,-0.002663161,-0.009054748,-9.471462250,-1.029506683,2.217030764
148490857275,-0.012783173,-0.005858955,-0.011185277,-9.471462250,-1.029506683,2.226607561
148491856387,-0.010652645,-0.006924219,-0.010120013,-9.464279175,-1.058237195,2.224213362
148492855625,-0.009054748,-0.007989484,-0.007989484,-9.461885452,-1.067813993,2.212242365
148493854900,-0.006924219,-0.002663161,-0.011717909,-9.466673851,-1.046266198,2.224213362
148494899662,-0.008522116,-0.002130529,-0.011717909,-9.476250648,-1.010353088,2.269703150
148495853475,-0.012783173,-0.004793690,-0.011185277,-9.478644371,-1.024718285,2.252943754
148496851250,-0.013315806,-0.008522116,-0.004261058,-9.473855972,-1.007958889,2.274491549
148497851937,-0.013848438,-0.006924219,-0.003195793,-9.473855972,-1.048660398,2.219424963
148498851250,-0.011185277,-0.006391587,-0.004261058,-9.493009567,-1.060631394,2.197877169
148499895837,-0.012250542,-0.006924219,-0.010120013,-9.528923035,-1.024718285,2.226607561
148500849737,-0.011185277,-0.007456851,-0.010652645,-9.485827446,-0.950498104,2.291250944
148501849025,-0.011717909,-0.005858955,-0.009587380,-9.476250648,-0.984016895,2.233790159
148502848300,-0.016511599,-0.004261058,-0.004793690,-9.473855972,-0.979228497,2.238578558
148503847575,-0.018642129,-0.003728426,-0.002130529,-9.483432770,-0.974440098,2.255337954
148504892237,-0.019174760,-0.001597897,-0.003195793,-9.502586365,-0.988805294,2.248155355
148505869975,-0.014913702,0.000532632,-0.003728426,-9.500192642,-0.979228497,2.229001760
148506845212,-0.014913702,0.002130529,-0.004793690,-9.512163162,-0.981622696,2.240972757
148507844550,-0.012250542,0.001065264,-0.005858955,-9.552865028,-0.993593693,2.236184359
148508843575,-0.013315806,-0.000532632,-0.007989484,-9.550470352,-1.015141487,2.231395960
148509888562,-0.014381071,-0.004261058,-0.007989484,-9.524134636,-1.031900883,2.229001760
148510842500,-0.017576864,-0.005858955,-0.006924219,-9.562441826,-1.017535686,2.224213362
148511841387,-0.016511599,-0.009054748,-0.003195793,-9.593565941,-0.981622696,2.255337954
148512840600,-0.016511599,-0.012250542,-0.005858955,-9.576807022,-0.950498104,2.262520552
148513839825,-0.012783173,-0.013315806,-0.004793690,-9.562441826,-0.969651699,2.248155355
148514884862,-0.011185277,-0.012250542,-0.006924219,-9.557653427,-1.003170490,2.229001760
148515838400,-0.007456851,-0.014913702,-0.007456851,-9.552865028,-0.995987892,2.226607561
148516837662,-0.006924219,-0.015446335,-0.010652645,-9.569623947,-0.962469101,2.281674147
148517836975,-0.006391587,-0.016511599,-0.015446335,-9.605537415,-0.979228497,2.284068346
148518836137,-0.011185277,-0.007989484,-0.011185277,-9.603142738,-0.981622696,2.269703150
148519880812,-0.018109497,-0.002130529,-0.003195793,-9.591172218,-0.984016895,2.257732153
148520834625,-0.024501083,0.004793690,0.005858955,-9.595960617,-0.988805294,2.260126352
148521834037,-0.025033716,0.006924219,0.005326322,-9.598354340,-0.943315506,2.257732153
148522833300,-0.024501083,0.006924219,-0.001065264,-9.583989143,-0.952892303,2.226607561
148523832437,-0.020772658,0.012250542,-0.005326322,-9.595960617,-0.979228497,2.207453966
148524877262,-0.019707393,0.012783173,-0.005326322,-9.603142738,-1.015141487,2.214636564
148525830750,-0.016511599,0.012250542,-0.002130529,-9.593565941,-1.039083600,2.238578558
148526830500,-0.014913702,0.003728426,-0.003728426,-9.593565941,-1.022324085,2.250549555
148527829300,-0.012250542,0.000000000,-0.005858955,-9.569623947,-0.998382092,2.252943754
148528828550,-0.008522116,0.000532632,-0.005858955,-9.550470352,-0.995987892,2.279279947
148529873700,-0.010120013,0.003195793,-0.004793690,-9.557653427,-1.010353088,2.264914751
148530827212,-0.013848438,0.010652645,-0.002130529,-9.572018623,-1.034295201,2.229001760
148531826450,-0.019174760,0.013315806,-0.000532632,-9.543288231,-1.063025594,2.238578558
148532825675,-0.018642129,0.021305289,0.001597897,-9.536105156,-1.053448796,2.281674147
148533824950,-0.014913702,0.020772658,0.002130529,-9.531316757,-1.063025594,2.262520552
148534869737,-0.012250542,0.018109497,0.000532632,-9.531316757,-1.072602391,2.236184359
148535823487,-0.010652645,0.006924219,0.000000000,-9.536105156,-1.072602391,2.221819162
148536822662,-0.014381071,0.002663161,-0.002130529,-9.538499832,-1.065419793,2.224213362
148537821700,-0.017044231,0.002130529,-0.002663161,-9.552865028,-1.051054597,2.255337954
148538826637,-0.018642129,0.004261058,-0.002130529,-9.552865028,-1.048660398,2.226607561
148539865987,-0.014913702,0.006391587,-0.002130529,-9.543288231,-1.077390790,2.207453966
148540819737,-0.015446335,0.007989484,-0.001597897,-9.526528358,-1.086967587,2.200271368
148541819137,-0.018642129,0.009587380,-0.004793690,-9.509769440,-1.060631394,2.193088770
148542818187,-0.018642129,0.006391587,-0.006391587,-9.533711433,-1.060631394,2.166752577
148543817362,-0.016511599,0.004261058,-0.004793690,-9.588777542,-1.067813993,2.193088770
148544862012,-0.012250542,0.006924219,0.001597897,-9.572018623,-1.063025594,2.205059767
148545816150,-0.012250542,0.009054748,0.003728426,-9.552865028,-1.055842996,2.197877169
148546815200,-0.015978968,0.011717909,0.002663161,-9.569623947,-1.048660398,2.190694571
148547814612,-0.020772658,0.012783173,-0.002663161,-9.569623947,-1.003170490,2.219424963
148548813675,-0.025566347,0.017576864,-0.003195793,-9.564835548,-1.022324085,2.231395960
148549858537,-0.026098980,0.017576864,-0.005326322,-9.595960617,-1.041477799,2.202665567
148550812162,-0.024501083,0.015446335,-0.004261058,-9.615114212,-1.041477799,2.202665567
148551811712,-0.022903187,0.009587380,-0.003728426,-9.607931137,-1.029506683,2.229001760
148552814137,-0.019707393,0.007989484,-0.000532632,-9.576807022,-1.017535686,2.240972757
148553809825,-0.018109497,0.007989484,0.002663161,-9.574412346,-1.034295201,2.255337954
148554854537,-0.017576864,0.008522116,0.000532632,-9.610325813,-1.051054597,2.260126352
148555808625,-0.017044231,0.007456851,-0.003728426,-9.595960617,-1.055842996,2.248155355
148556807937,-0.014913702,0.001597897,-0.006924219,-9.550470352,-1.046266198,2.229001760
148557806925,-0.013848438,-0.001065264,-0.006391587,-9.538499832,-1.027112484,2.221819162
148558806125,-0.016511599,-0.001065264,-0.003728426,-9.509769440,-1.010353088,2.248155355
148559851000,-0.020772658,0.005326322,-0.000532632,-9.512163162,-1.022324085,2.250549555
148560805025,-0.023435818,0.008522116,0.004261058,-9.502586365,-1.015141487,2.255337954
148561803925,-0.022903187,0.010120013,0.003195793,-9.485827446,-1.003170490,2.262520552
148562803337,-0.018642129,0.008522116,-0.002130529,-9.478644371,-1.005564690,2.257732153
148563802525,-0.017576864,0.002130529,-0.007989484,-9.435548782,-1.005564690,2.238578558
148564847175,-0.017044231,-0.002663161,-0.006924219,-9.428366661,-1.012747288,2.252943754
148565800812,-0.018642129,-0.001597897,-0.002130529,-9.421183586,-1.012747288,2.245761156
148566800275,-0.017576864,0.004793690,0.002130529,-9.421183586,-0.988805294,2.231395960
148567799737,-0.015978968,0.005326322,-0.000532632,-9.423578262,-0.957680702,2.217030764
148568798650,-0.014913702,0.000532632,-0.003195793,-9.390059471,-1.017535686,2.193088770
148569843300,-0.018109497,-0.000532632,-0.002663161,-9.406818390,-1.003170490,2.233790159
148570797237,-0.022370555,0.001065264,0.002663161,-9.378087997,-0.969651699,2.226607561
148571796650,-0.026098980,0.002130529,-0.001597897,-9.356540680,-0.948103905,2.219424963
148572795800,-0.023968451,-0.004261058,-0.004261058,-9.363722801,-0.960074902,2.231395960
148573820150,-0.021305289,-0.007989484,-0.006391587,-9.363722801,-1.000776291,2.224213362
148574839762,-0.017576864,-0.010120013,-0.004261058,-9.361329079,-0.976834297,2.245761156
148575793800,-0.014381071,-0.010120013,-0.006391587,-9.334992409,-0.974440098,2.240972757
148576792800,-0.015446335,-0.011185277,-0.010120013,-9.346963882,-0.972045898,2.248155355
148577791850,-0.017576864,-0.010652645,-0.007456851,-9.385271072,-0.979228497,2.252943754
148578791312,-0.020772658,-0.008522116,-0.004261058,-9.394847870,-1.019929886,2.219424963
148579835900,-0.015978968,-0.006924219,-0.001065264,-9.404424667,-1.039083600,2.219424963
148580789750,-0.014381071,-0.007989484,0.000532632,-9.378087997,-1.029506683,2.240972757
148581789100,-0.013315806,-0.006924219,0.002130529,-9.392453194,-1.017535686,2.243366957
148582788325,-0.017576864,-0.010652645,0.002663161,-9.421183586,-1.007958889,2.236184359
148583787600,-0.017044231,-0.014913702,0.001597897,-9.416395187,-0.998382092,2.231395960
148584832200,-0.013848438,-0.021837922,-0.002130529,-9.421183586,-0.981622696,2.169146776
148585786150,-0.010120013,-0.021837922,-0.003728426,-9.454702377,-0.984016895,2.209848166
148586785300,-0.008522116,-0.017576864,-0.008522116,-9.449913979,-0.988805294,2.224213362
148587784387,-0.009587380,-0.012250542,-0.004793690,-9.433155060,-0.995987892,2.214636564
148588783962,-0.012250542,-0.011717909,-0.004261058,-9.445125580,-1.000776291,2.209848166
148589828337,-0.010652645,-0.017044231,0.002130529,-9.473855972,-0.998382092,2.212242365
148590782412,-0.014381071,-0.022903187,0.003728426,-9.481039047,-0.998382092,2.236184359
148591781462,-0.012783173,-0.026631612,0.004261058,-9.497797966,-0.998382092,2.255337954
148592780800,-0.012250542,-0.027696876,0.000532632,-9.507374763,-1.000776291,2.252943754
148593780075,-0.011717909,-0.026631612,-0.001065264,-9.507374763,-1.005564690,2.240972757
148594824612,-0.010652645,-0.023435818,-0.001065264,-9.536105156,-1.010353088,2.252943754
148595778500,-0.012783173,-0.019707393,0.000532632,-9.526528358,-1.022324085,2.240972757
148596777837,-0.008522116,-0.016511599,0.002663161,-9.509769440,-1.019929886,2.248155355
148597777225,-0.007989484,-0.018642129,0.003195793,-9.514557838,-1.010353088,2.245761156
148598776225,-0.005858955,-0.021837922,0.004261058,-9.519346237,-1.007958889,2.231395960
148599821175,-0.007456851,-0.025033716,0.001597897,-9.454702377,-1.017535686,2.248155355
148600774950,-0.008522116,-0.023435818,0.005858955,-9.481039047,-0.995987892,2.272097349
148601774125,-0.011185277,-0.024501083,0.006924219,-9.488221169,-1.000776291,2.248155355
148602773237,-0.010652645,-0.027696876,0.009054748,-9.464279175,-1.000776291,2.236184359
148603772750,-0.010652645,-0.031425301,0.005858955,-9.435548782,-1.000776291,2.255337954
148604817350,-0.010120013,-0.030360037,0.009587380,-9.454702377,-1.015141487,2.293645144
148605771100,-0.008522116,-0.024501083,0.011717909,-9.445125580,-1.015141487,2.252943754
148606772062,-0.003728426,-0.020240026,0.017576864,-9.411606789,-1.034295201,2.243366957
148607769575,0.000000000,-0.014913702,0.015446335,-9.402029991,-1.041477799,2.243366957
148608768862,-0.000532632,-0.011717909,0.016511599,-9.409213066,-1.041477799,2.252943754
148609813550,-0.004261058,-0.011185277,0.015446335,-9.409213066,-1.046266198,2.267308950
148610767162,-0.009054748,-0.007989484,0.021305289,-9.392453194,-1.070208192,2.238578558
148611766662,-0.015978968,-0.007989484,0.024501083,-9.402029991,-1.074996591,2.231395960
148612765700,-0.017044231,-0.009587380,0.027696876,-9.414001465,-1.098938584,2.219424963
148613764900,-0.015978968,-0.015446335,0.026098980,-9.421183586,-1.089361787,2.212242365
148614809750,-0.012250542,-0.019174760,0.023435818,-9.414001465,-1.034295201,2.217030764
148615763562,-0.010652645,-0.015446335,0.024501083,-9.390059471,-1.043871999,2.217030764
148616762787,-0.007456851,-0.012783173,0.023968451,-9.416395187,-1.048660398,2.202665567
148617762012,-0.006924219,-0.011185277,0.025566347,-9.406818390,-1.055842996,2.212242365
148618761212,-0.008522116,-0.013315806,0.026631612,-9.397241592,-1.070208192,2.229001760
148619806150,-0.010120013,-0.018109497,0.028229509,-9.411606789,-1.074996591,2.240972757
148620759487,-0.008522116,-0.023968451,0.026098980,-9.437943459,-1.048660398,2.240972757
148621759000,-0.006391587,-0.027164245,0.026631612,-9.421183586,-1.077390790,2.250549555
148622758312,-0.003195793,-0.028762141,0.034088463,-9.402029991,-1.060631394,2.243366957
148623757675,-0.004261058,-0.030892670,0.039414786,-9.430760384,-1.067813993,2.226607561
148624802325,-0.007989484,-0.032490566,0.036751624,-9.481039047,-1.094150186,2.212242365
148625756062,-0.011717909,-0.030360037,0.033023197,-9.483432770,-1.091755986,2.212242365
148626755437,-0.011185277,-0.027164245,0.030892670,-9.466673851,-1.058237195,2.224213362
148627754687,-0.009054748,-0.025033716,0.034088463,-9.478644371,-1.079784989,2.231395960
148628753825,-0.009587380,-0.025033716,0.030892670,-9.481039047,-1.067813993,2.238578558
148629798525,-0.012250542,-0.022370555,0.034088463,-9.476250648,-1.060631394,2.233790159
148630752325,-0.015446335,-0.024501083,0.035686359,-9.478644371,-1.098938584,2.217030764
148631751562,-0.016511599,-0.026098980,0.041012682,-9.490615845,-1.079784989,2.236184359
148632750787,-0.016511599,-0.031957936,0.039947417,-9.500192642,-1.091755986,2.224213362
148633750087,-0.013848438,-0.034621097,0.036751624,-9.509769440,-1.094150186,2.219424963
148634794650,-0.010652645,-0.035153728,0.033555832,-9.524134636,-1.089361787,2.205059767
148635748537,-0.009054748,-0.030360037,0.034621097,-9.548076630,-1.082179189,2.185906172
148636747812,-0.009587380,-0.025566347,0.035686359,-9.579200745,-1.096544385,2.209848166
148637746987,-0.013315806,-0.024501083,0.039414786,-9.588777542,-1.089361787,2.238578558
148638746487,-0.015978968,-0.023435818,0.041012682,-9.586383820,-1.113303781,2.245761156
148639791100,-0.014913702,-0.023435818,0.041545317,-9.595960617,-1.130063176,2.229001760
148640744875,-0.011717909,-0.025033716,0.040480051,-9.605537415,-1.125274777,2.212242365
148641759812,-0.007989484,-0.027696876,0.036751624,-9.560047150,-1.108515382,2.243366957
148642743462,-0.006924219,-0.030360037,0.035686359,-9.550470352,-1.113303781,2.209848166
148643742712,-0.008522116,-0.028229509,0.035686359,-9.540893555,-1.122880578,2.209848166
148644787350,-0.011185277,-0.028229509,0.036751624,-9.524134636,-1.110909581,2.229001760
148645740987,-0.011185277,-0.023435818,0.039947417,-9.512163162,-1.103726983,2.240972757
148646740362,-0.013315806,-0.021837922,0.039947417,-9.521739960,-1.139639974,2.224213362
148647739462,-0.011185277,-0.015978968,0.039414786,-9.533711433,-1.175553083,2.260126352
148648738612,-0.012783173,-0.015446335,0.038882155,-9.512163162,-1.144428372,2.240972757
148649783612,-0.014381071,-0.019174760,0.042077947,-9.500192642,-1.120486379,2.209848166
148650737375,-0.018642129,-0.024501083,0.045273740,-9.490615845,-1.134851575,2.188300371
148651736575,-0.019707393,-0.030360037,0.043143213,-9.457097054,-1.175553083,2.188300371
148652735900,-0.019707393,-0.028229509,0.037816890,-9.466673851,-1.132457376,2.229001760
148653735075,-0.013315806,-0.026631612,0.036751624,-9.437943459,-1.132457376,2.212242365
148654779962,-0.013315806,-0.027164245,0.039947417,-9.430760384,-1.173158884,2.212242365
148655733625,-0.011717909,-0.033023197,0.045806374,-9.433155060,-1.216254473,2.209848166
148656732850,-0.014913702,-0.033555832,0.045273740,-9.423578262,-1.228225470,2.190694571
148657732075,-0.017044231,-0.028229509,0.046339005,-9.375694275,-1.177947283,2.217030764
148658731400,-0.020772658,-0.023968451,0.045273740,-9.344569206,-1.194706678,2.224213362
148659776087,-0.023968451,-0.026631612,0.047404271,-9.339780807,-1.216254473,2.195482969
148660729900,-0.023435818,-0.031425301,0.046339005,-9.342175484,-1.209071875,2.185906172
148661729262,-0.019707393,-0.034088463,0.047936901,-9.337387085,-1.185129881,2.197877169
148662722387,-0.015978968,-0.033023197,0.052197959,-9.334992409,-1.206677675,2.181117773
148663727737,-0.012783173,-0.034088463,0.053795855,-9.325415611,-1.199495077,2.159569979
148664772287,-0.013848438,-0.035153728,0.054861121,-9.337387085,-1.180341482,2.152387381
148665726162,-0.015446335,-0.035686359,0.058589548,-9.346963882,-1.185129881,2.133233786
148666725400,-0.020772658,-0.038882155,0.061785340,-9.351752281,-1.211466074,2.116474390
148667724787,-0.021305289,-0.037816890,0.061252709,-9.368511200,-1.235408068,2.140416384
148668723800,-0.025033716,-0.043143213,0.052730594,-9.373299599,-1.189918280,2.128445387
148669774562,-0.024501083,-0.038882155,0.053263225,-9.351752281,-1.185129881,2.123656988
148670722412,-0.028762141,-0.037816890,0.055393752,-9.313445091,-1.175553083,2.130839586
148671721612,-0.027696876,-0.035686359,0.058056913,-9.296685219,-1.163582087,2.140416384
148672720912,-0.030360037,-0.036218993,0.060720075,-9.337387085,-1.161187887,2.140416384
148673720087,-0.026631612,-0.035686359,0.063915871,-9.375694275,-1.154005170,2.157175779
148674764900,-0.028762141,-0.036751624,0.069242194,-9.392453194,-1.185129881,2.161964178
148675718775,-0.027696876,-0.037816890,0.070840091,-9.394847870,-1.197100878,2.149993181
148676718000,-0.026631612,-0.037816890,0.069774821,-9.404424667,-1.187524080,2.135627985
148677717062,-0.026098980,-0.034621097,0.066046394,-9.421183586,-1.161187887,2.133233786
148678716462,-0.028762141,-0.035153728,0.064981133,-9.404424667,-1.161187887,2.116474390
148679761175,-0.029294774,-0.039414786,0.067111664,-9.433155060,-1.192312479,2.080561399
148680714787,-0.030892670,-0.042610578,0.070307456,-9.437943459,-1.218648672,2.097320795
148681714037,-0.029294774,-0.042077947,0.070840091,-9.452308655,-1.235408068,2.123656988
148682713512,-0.034088463,-0.039414786,0.068176925,-9.481039047,-1.242590666,2.121262789
148683712575,-0.029294774,-0.036751624,0.070307456,-9.469067574,-1.268926859,2.092532396
148684757462,-0.024501083,-0.040480051,0.072970614,-9.485827446,-1.280897975,2.109291792
148685711162,-0.021837922,-0.039414786,0.076166414,-9.500192642,-1.278503776,2.121262789
148686710375,-0.026631612,-0.038882155,0.077231675,-9.483432770,-1.278503776,2.118868589
148687709762,-0.035153728,-0.036218993,0.079894833,-9.466673851,-1.292868972,2.094926596
148688709100,-0.039414786,-0.038349520,0.079894833,-9.521739960,-1.307234168,2.047042370
148689753612,-0.037284259,-0.035686359,0.079894833,-9.495404243,-1.271321058,2.070984602
148690707437,-0.033555832,-0.032490566,0.079362206,-9.512163162,-1.266532660,2.087743998
148691706712,-0.030360037,-0.030360037,0.080960102,-9.533711433,-1.252167463,2.102109194
148692706125,-0.034088463,-0.029294774,0.080427468,-9.545681953,-1.252167463,2.090138197
148693705312,-0.038882155,-0.027696876,0.076166414,-9.548076630,-1.304839969,2.035071373
148694750000,-0.039947417,-0.022370555,0.073503248,-9.550470352,-1.312022567,2.056619167
148695716837,-0.039414786,-0.022370555,0.076166414,-9.562441826,-1.285686374,2.047042370
148696702912,-0.036751624,-0.024501083,0.084155895,-9.555258751,-1.264138460,2.054224968
148697702287,-0.037284259,-0.029827405,0.090547480,-9.567230225,-1.266532660,2.051830769
148698701512,-0.036751624,-0.036218993,0.094808541,-9.615114212,-1.288080573,2.027888775
148699746387,-0.039414786,-0.037284259,0.093210645,-9.579200745,-1.288080573,2.054224968
148700699912,-0.036751624,-0.034088463,0.089482218,-9.605537415,-1.283292174,2.011129379
148701699275,-0.037284259,-0.031425301,0.080960102,-9.622296333,-1.261744261,1.994369984
148702698362,-0.034088463,-0.027696876,0.078829572,-9.636661530,-1.247379065,2.006340981
148703697625,-0.034088463,-0.025033716,0.077764310,-9.651026726,-1.254561663,2.018311977
148704763075,-0.032490566,-0.022370555,0.082025364,-9.643844604,-1.278503776,1.960851192
148705696037,-0.032490566,-0.018109497,0.079894833,-9.636661530,-1.276109457,1.994369984
148706695450,-0.036218993,-0.018642129,0.082025364,-9.641449928,-1.280897975,2.027888775
148707694562,-0.038882155,-0.014913702,0.081492729,-9.646238327,-1.268926859,2.037465572
148708694025,-0.040480051,-0.016511599,0.085221156,-9.639056206,-1.235408068,2.025494576
148709738712,-0.036218993,-0.017044231,0.084688529,-9.629479408,-1.228225470,2.003946781
148710692362,-0.034621097,-0.017576864,0.080427468,-9.646238327,-1.276109457,1.968033791
148711691700,-0.033023197,-0.013848438,0.076166414,-9.648633003,-1.259350061,1.970427990
148712690925,-0.033023197,-0.013315806,0.075633779,-9.646238327,-1.244984865,1.987187386
148713690137,-0.034088463,-0.017044231,0.078829572,-9.641449928,-1.261744261,2.008735180
148714734912,-0.033023197,-0.020772658,0.080960102,-9.641449928,-1.295263171,2.025494576
148715688787,-0.034621097,-0.014381071,0.080427468,-9.629479408,-1.290474772,2.047042370
148716688000,-0.031425301,-0.008522116,0.077231675,-9.603142738,-1.300051570,2.020706177
148717687237,-0.031425301,-0.010120013,0.074568518,-9.581595421,-1.323993564,1.996764183
148718686362,-0.028762141,-0.013315806,0.073503248,-9.567230225,-1.326387763,1.975216389
148719731162,-0.028762141,-0.015446335,0.076166414,-9.564835548,-1.285686374,1.944091797
148720684962,-0.029827405,-0.009054748,0.075633779,-9.550470352,-1.271321058,1.972822189
148721684187,-0.033023197,-0.010652645,0.076166414,-9.526528358,-1.285686374,1.963245392
148722683362,-0.034088463,-0.012250542,0.071905352,-9.488221169,-1.316810966,1.924938202
148723682637,-0.035153728,-0.012783173,0.072437987,-9.464279175,-1.316810966,1.898602009
148724727525,-0.037284259,-0.012783173,0.072437987,-9.459490776,-1.278503776,1.912967205
148725681037,-0.034088463,-0.008522116,0.078296937,-9.440337181,-1.309628367,1.924938202
148726680600,-0.029827405,-0.011185277,0.079894833,-9.433155060,-1.288080573,1.927332401
